compound_inchikey,compound_firstblock,drugbank_inchikey,drugbank_id,compound_name,match_type,cpie_targets,n_cpie_targets,drugbank_targets,n_drugbank_targets,mean_ave_pchembl,median_ave_pchembl,n_cpie_associations,atc_codes,drugbank_targets_original,n_drugbank_targets_original
SNPPWIUOZRMYNY-UHFFFAOYSA-N,SNPPWIUOZRMYNY,SNPPWIUOZRMYNY-UHFFFAOYSA-N,DB01156,Bupropion,full_inchikey,ABCC3|ABCC4|ADRA1A|ADRA2A|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CHRNA1|CHRNA3|CHRNA4|CHRNA7|CHRNB2|CHRNB4|CYP2C19|DRD2|HRH1|HTR1A|HTR2C|ITGA5|KCNH2|SLC6A2|SLC6A3|SLC6A4,25,CHRNA3|SLC6A2|SLC6A3|SLC6A4,4,5.203172861645775,5.0,25,A08AA62|N06AX12|N06AX62,CHRNA3|HTR3A|SLC6A2|SLC6A3|SLC6A4,5
STJMRWALKKWQGH-UHFFFAOYSA-N,STJMRWALKKWQGH,STJMRWALKKWQGH-UHFFFAOYSA-N,DB01407,Clenbuterol,full_inchikey,ADRB1|ADRB2|CREB1|CYP2D6|DRD2|HTR1A|TP53|TSHR,8,ADRB1|ADRB2,2,7.028943731187245,7.132583500560141,8,R03AC14|R03CC13|R03CC63,ADRB1|ADRB2|ADRB3|NGF|TNF,5
SYTBZMRGLBWNTM-SNVBAGLBSA-N,SYTBZMRGLBWNTM,SYTBZMRGLBWNTM-SNVBAGLBSA-N,DB05289,Tarenflurbil,full_inchikey,APP|CYP2C19|CYP2C9|HPGD|PSEN1|PTGS1|PTGS2,7,PSEN1,1,4.440579571665154,4.358273661756907,7,,APH1A|APH1B|IKBKG|NCSTN|PSEN1|PSEN2|PSENEN,7
TUNFSRHWOTWDNC-UHFFFAOYSA-N,TUNFSRHWOTWDNC,TUNFSRHWOTWDNC-UHFFFAOYSA-N,DB08231,Myristic acid,full_inchikey,CYP1A2|DNM1|GPR84|PPARA|PPARD|PPARG|SIRT6|TLR2|TP53,9,PPARA,1,4.540188065174835,4.508279673530253,9,,ABL1|ARF1|ARF6|CALM1|CALM2|CALM3|ECI2|FKBP1A|GAG|GM2A|GUCA1A|HNF4A|INS|LY96|NCOA1|PKIA|PPARA|PPP3CA|PPP3R1|PRKACA|PVR|RCVRN|TLR4|TRAPPC3,24
TVYLLZQTGLZFBW-UHFFFAOYSA-N,TVYLLZQTGLZFBW,TVYLLZQTGLZFBW-UHFFFAOYSA-N,DB00193,Tramadol,full_inchikey,CHRM2|OPRD1|OPRK1|OPRM1|SLC22A1|SLC6A2|SLC6A4,7,OPRD1|OPRK1|OPRM1|SLC6A2|SLC6A4,5,6.180643764244382,5.832357804517834,7,N02AJ13|N02AJ14|N02AJ16|N02AX02,ADORA1|ADRA2A|CHRM1|CHRM3|CHRNA7|GRIN1|HTR2C|OPRD1|OPRK1|OPRM1|SCN2A|SLC6A2|SLC6A4|TACR1|TRPV1,15
TYMRLRRVMHJFTF-UHFFFAOYSA-N,TYMRLRRVMHJFTF,TYMRLRRVMHJFTF-UHFFFAOYSA-N,DB06795,Mafenide,full_inchikey,ABCC3|ABCC4|CA1|CA12|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA7|CA9|PON1,14,CA12|CA14|CA2|CA4|CA6,5,5.243739856838799,5.118541993797271,14,D06BA03|G01AE10,CA12|CA14|CA2|CA4|CA6,5
TZBJGXHYKVUXJN-UHFFFAOYSA-N,TZBJGXHYKVUXJN,TZBJGXHYKVUXJN-UHFFFAOYSA-N,DB01645,Genistein,full_inchikey,ABCB1|ABCG2|ABL1|ADORA1|ADORA2A|AHR|AKR1B1|AKT1|AOX1|AR|ATAD5|BMX|CDK1|CDK4|CFTR|CREB1|CSK|CYP19A1|CYP1A2|CYP2C19|CYP2C9|CYP3A4|CYP3A7|DAPK1|DNMT1|DPP3|DPP4|EGFR|ESR1|ESR2|ESRRA|ESRRB|FYN|GBA1|GLI3|GSK3B|HDAC6|HDAC9|HLA-B|HPGD|HSD17B1|HSD17B2|HSD17B3|HTR2A|HTR2C|IFNB1|MAOA|MAOB|MAP2K4|MAPK14|MGAM|NEU2|NFE2L2|NPC1|NR1H2|NR1H3|NR1H4|NR1I2|NSD2|NTMT1|ODC1|PGR|POLH|PPARG|PRKACA|PRKCA|PRKN|PSMB5|PTGS1|RAB9A|RARA|RXRA|SHBG|SLC2A1|SLC6A3|SLCO1B1|SLCO1B3|SLCO2B1|SMN2|SNCA|SRC|STAT3|SYK|TBXAS1|THPO|TOP2A|TP53|TTR|XDH,89,AKT1|CFTR|ESR1|ESR2|ESRRA|ESRRB|NR1I2|SHBG|TOP2A,9,5.1342493795629895,4.885800096009854,89,,AKT1|CFTR|CYP1B1|ESR1|ESR2|ESRRA|ESRRB|GPER1|NCOA1|NCOA2|NR1I2|PTK2B|SHBG|TOP2A,14
UCTWMZQNUQWSLP-VIFPVBQESA-N,UCTWMZQNUQWSLP,UCTWMZQNUQWSLP-VIFPVBQESA-N,DB00668,Epinephrine,full_inchikey,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|ALOX12|CA1|CREB1|CTSL|CYP3A7|DRD1|DRD2|DRD3|ESRRA|FEN1|GNRHR|GPT2|HIF1A|MAPT|MTOR|NFE2L2|NTMT1|POLK|PTGS2|TSHR|VDR,30,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRB1|ADRB2,7,5.855716925471207,5.826439279285717,30,A01AD01|B02BC09|C01CA24|R01AA14|R03AA01|R03AK01|S01EA01|S01EA51,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRB1|ADRB2|TNF,8
UDMBCSSLTHHNCD-KQYNXXCUSA-N,UDMBCSSLTHHNCD,UDMBCSSLTHHNCD-KQYNXXCUSA-N,DB00131,Adenosine phosphate,full_inchikey,ADORA1|ADRB2|CREB1|DNPH1|DRD2|ESRRA|FBP1|GSK3B|LDHA|MAP3K7|P2RY1|P2RY11|P2RY2|PLCB3|PLCG1|PRKAA1|PRKAA2|PRKAB1|PRKAB2|PRKAG1|PRKAG2|PRKAG3|SRC|TRPM2|TRPM4,25,CREB1|FBP1|PRKAA1|PRKAB1,4,5.215866251704465,5.229147988357856,25,,ACSL1|ACSS2|ADCY1|ADK|CREB1|FBP1|HINT1|PDE4B|PDE4D|PRKAA1|PRKAB1|PYGL,12
UEQUQVLFIPOEMF-UHFFFAOYSA-N,UEQUQVLFIPOEMF,UEQUQVLFIPOEMF-UHFFFAOYSA-N,DB06148,Mianserin,full_inchikey,ABCB11|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|AR|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CNR1|CYP2D6|CYP3A7|DRD1|DRD2|DRD3|DRD4|HRH1|HRH2|HTR1A|HTR1D|HTR1E|HTR2A|HTR2B|HTR2C|HTR3A|HTR3B|HTR3C|HTR3D|HTR3E|HTR6|HTR7|JUN|S1PR3|SCN1A|SCN2A|SCN3A|SLC6A2|SLC6A4,42,ADRA1A|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|HRH1|HTR1A|HTR2A|HTR2B|HTR2C|HTR6|HTR7|SLC6A2|SLC6A4,16,6.236891243181971,5.92015714291704,42,N06AX03,ADRA1A|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|HRH1|HRH4|HTR1A|HTR1F|HTR2A|HTR2B|HTR2C|HTR6|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4,20
UFZTZBNSLXELAL-IOSLPCCCSA-N,UFZTZBNSLXELAL,UFZTZBNSLXELAL-IOSLPCCCSA-N,DB03909,"Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate",full_inchikey,ALOX12|GK|P2RX1|P2RX2|P2RX3,5,,0,5.162876234924719,5.496167069211844,5,,ATP2A1|INSR|KIF1A|PDXK|PGK1,5
ULSDMUVEXKOYBU-ZDUSSCGKSA-N,ULSDMUVEXKOYBU,ULSDMUVEXKOYBU-ZDUSSCGKSA-N,DB00315,Zolmitriptan,full_inchikey,ABCC3|ABCC4|HTR1A|HTR1B|HTR1D|HTR2A|RAPGEF4,7,HTR1A|HTR1B|HTR1D|HTR2A,4,5.867831322581276,5.071337916708389,7,N02CC03,HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR7,8
UREBDLICKHMUKA-CXSFZGCWSA-N,UREBDLICKHMUKA,UREBDLICKHMUKA-CXSFZGCWSA-N,DB01234,Dexamethasone,full_inchikey,ABCB1|ABCB11|ABCC3|ABCC4|AR|CYP2C19|CYP2J2|CYP3A4|CYP3A7|GLI3|NFE2L2|NR3C1|NR3C2|NSD2|PGR|PLA2G1B|PLA2G2A|PLA2G5|PTGS1|PTGS2|SLC47A1|TSC22D3,22,NR3C1,1,5.746539082050077,6.089342394042143,22,A01AC02|C05AA09|D07AB19|D07CB04|D07XB05|D10AA03|H02AB02|R01AD03|R01AD53|S01BA01|S01CA01|S01CB01|S02BA06|S02CA06|S03BA01|S03CA01,ANXA1|NOS2|NR0B1|NR1I2|NR3C1,5
UZHSEJADLWPNLE-GRGSLBFTSA-N,UZHSEJADLWPNLE,UZHSEJADLWPNLE-GRGSLBFTSA-N,DB01183,Naloxone,full_inchikey,ABCC3|ABCC4|ADORA1|ADORA3|CYBB|CYP2D6|CYP2J2|NPBWR1|OPRD1|OPRK1|OPRM1|SIGMAR1,12,OPRD1|OPRK1|OPRM1,3,5.752636850490473,5.38868934807566,12,A06AH04|N02AA53|N02AA55|N02AD51|N02AX51|V03AB15,CES1|CREB1|ESR1|OPRD1|OPRK1|OPRM1|TLR4,7
VHRGRCVQAFMJIZ-UHFFFAOYSA-N,VHRGRCVQAFMJIZ,VHRGRCVQAFMJIZ-UHFFFAOYSA-N,DB03854,Cadaverine,full_inchikey,CA1|CA12|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA7|CA9,11,CA1|CA12|CA14|CA2|CA4|CA6|CA9,7,6.2386599436546195,6.301029995663981,11,,CA1|CA12|CA14|CA2|CA4|CA6|CA9,7
VOXZDWNPVJITMN-ZBRFXRBCSA-N,VOXZDWNPVJITMN,VOXZDWNPVJITMN-ZBRFXRBCSA-N,DB00783,Estradiol,full_inchikey,ABCC3|ABCC4|AOX1|AR|CACNA1C|CYP1B1|CYP2B6|CYP2C19|CYP2D6|CYP3A7|ESR1|ESR2|ESRRA|ESRRB|GLI3|GPBAR1|GPER1|HSD17B1|KCNMA1|NR1I2|NR3C1|NSD2|PGR|PPARG|PTPN11|RARA|RORC|SERPINA6|SHBG|SLC22A1|SLC22A2|SLC22A3|SLC6A3|SLC6A4|SNCA|SULT1A1|SULT1E1|SYK|TP53|TSHR,40,ESR1|ESR2|GPER1|NR1I2,4,5.714564876624601,5.169284417319911,40,G02BB01|G03AA14|G03AA17|G03AB08|G03CA03|G03CA53|G03EA01|G03EA02|G03EA03|G03FA01|G03FA02|G03FA03|G03FA04|G03FA05|G03FA06|G03FA07|G03FA08|G03FA09|G03FA10|G03FA11|G03FA12|G03FA13|G03FA14|G03FA15|G03FA16|G03FA17|G03FB01|G03FB02|G03FB03|G03FB04|G03FB05|G03FB06|G03FB07|G03FB08|G03FB09|G03FB10|G03FB11|G03FB12|G03HB01|H01CC53|H01CC54,BECN1|CHRNA4|ESR1|ESR2|GPER1|MT-ATP6|NR1I2,7
VTTONGPRPXSUTJ-UHFFFAOYSA-N,VTTONGPRPXSUTJ,VTTONGPRPXSUTJ-UHFFFAOYSA-N,DB01445,Bufotenine,full_inchikey,CYP2C9|CYP2D6|CYP3A7|GLI3|HSPB1|HTR1A|HTR2A|HTR2C|NFE2L2|PGR|SLC6A4,11,HTR2A,1,5.6067023901965145,5.015668193540257,11,,HTR1D|HTR2A|HTR5A|HTR6|HTR7,5
VWFJDQUYCIWHTN-YFVJMOTDSA-N,VWFJDQUYCIWHTN,VWFJDQUYCIWHTN-YFVJMOTDSA-N,DB07780,Farnesyl diphosphate,full_inchikey,CHURC1-FNTB|FDFT1|FNTA|FNTB|GGPS1,5,FDFT1|FNTA|FNTB|GGPS1,4,6.9709080101172365,7.689175411774282,5,,FDFT1|FDPS|FNTA|FNTB|GGPS1|KRAS|RABGGTA|RABGGTB,8
VYFYYTLLBUKUHU-UHFFFAOYSA-N,VYFYYTLLBUKUHU,VYFYYTLLBUKUHU-UHFFFAOYSA-N,DB00988,Dopamine,full_inchikey,ABCB11|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRB1|ADRB2|ALOX12|CA12|CA2|CA5A|CA5B|CA7|CA9|CTSL|DRD1|DRD2|DRD3|DRD4|DRD5|FEN1|FOLH1|FYN|GLI3|HIF1A|HTR1A|HTR2A|HTR7|KDM4E|MPHOSPH8|MTNR1A|MTNR1B|NFE2L2|NSD2|NTMT1|PTGS1|SLC6A2|SLC6A3|SLC6A4|SNCA|SYK|TAAR1|TP53,43,DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR7|SLC6A2|SLC6A3|SLC6A4,10,,5.59999938302362,43,C01CA04,DBH|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR3A|HTR3B|HTR7|SLC18A2|SLC6A2|SLC6A3|SLC6A4|SOD1,15
WAEXFXRVDQXREF-UHFFFAOYSA-N,WAEXFXRVDQXREF,WAEXFXRVDQXREF-UHFFFAOYSA-N,DB02546,Vorinostat,full_inchikey,ABCC3|ABCC4|ABL1|APP|ATAD5|BRD4|CASP3|CASP7|CFTR|CYP1A2|CYP2C19|CYP2D6|CYP3A4|EGFR|ESR1|ESRRA|FLT3|GLI3|GMNN|HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9|HMGCR|HSP90AA1|HTT|IFNB1|JAK2|KCNH2|KDM1A|KDM4E|KDM6A|KDR|LTA4H|MDM2|NCOR1|NCOR2|NFE2L2|NR0B1|NR1I2|NR3C1|NR5A1|NSD2|PAX8|PIK3R1|PSMB5|RARA|RCOR3|SIRT5|SYK|TP53,58,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8,5,5.5684884173176155,5.364415404104301,58,L01XH01,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8,5
WBWWGRHZICKQGZ-HZAMXZRMSA-N,WBWWGRHZICKQGZ,WBWWGRHZICKQGZ-HZAMXZRMSA-N,DB04348,Taurocholic acid,full_inchikey,ABCB11|ABCC4|GPBAR1|SLC10A1|SLC10A2|SLCO1B1|SLCO1B3,7,GPBAR1|SLC10A2,2,4.905646227398536,5.195235116536839,7,,CEL|FABP6|GPBAR1|NR1H4|SLC10A2,5
WCGUUGGRBIKTOS-GPOJBZKASA-N,WCGUUGGRBIKTOS,WCGUUGGRBIKTOS-GPOJBZKASA-N,DB15588,Ursolic acid,full_inchikey,ACP1|AKR1B1|AKR1B10|ALOX15B|ALOX5|CES1|CETP|CTSD|CYP19A1|CYP1A2|EGLN1|ELANE|GAA|GPBAR1|HIF1A|HSD11B1|LIG1|NR1H4|POLB|PPARA|PTGS1|PTGS2|PTPN1|PTPN2|PTPN6|PTPRA|PTPRE|PTPRF|RELA|RORC|SENP1|SLCO1B1|SLCO1B3|SYK|USP47|USP7,36,ELANE|HSD11B1|PTPN1,3,,4.769982166188344,36,,ELANE|HRAS|HSD11B1|PLA2G1B|PTPN1|PYGM,6
WDJUZGPOPHTGOT-XUDUSOBPSA-N,WDJUZGPOPHTGOT,WDJUZGPOPHTGOT-XUDUSOBPSA-N,DB01396,Digitoxin,full_inchikey,ABCB11|ABCC3|ABCC4|AR|ATAD5|ATP1A1|ATP1A2|ATP1A3|ATP1A4|ATP1B1|ATP1B2|ATP1B3|ATXN2|ESR1|ESRRA|FXYD2|GMNN|IDH1|IFNB1|NFE2L2|NR3C1|NSD2|SLCO4C1|SMAD3|STAT1|STAT3|SYK|TP53|TSHR,29,ATP1A1|ATP1A2|ATP1A3|ATP1B1|ATP1B2|ATP1B3,6,6.662655509449689,6.936275895531328,29,C01AA04,ATP1A1|ATP1A2|ATP1A3|ATP1B1|ATP1B2|ATP1B3,6
WHTVZRBIWZFKQO-UHFFFAOYSA-N,WHTVZRBIWZFKQO,WHTVZRBIWZFKQO-UHFFFAOYSA-N,DB00608,Chloroquine,full_inchikey,ABCC3|ABCC4|ACE2|ADRA2A|ADRA2C|APP|BACE1|CHRM1|CHRM2|CHRM3|CHRM5|CXCR4|CYP3A4|KCNH2|MTOR|NQO2|NR4A2|NSD1|PRNP|SIGMAR1|TMEM97,21,ACE2,1,5.313272020160181,5.330000131185909,21,P01BA01|P01BB52,ACE2|ACKR1|GSTA2|GSTM1|HMGB1|TLR9|TNF,7
WHUUTDBJXJRKMK-VKHMYHEASA-N,WHUUTDBJXJRKMK,WHUUTDBJXJRKMK-VKHMYHEASA-N,DB00142,Glutamic acid,full_inchikey,ADORA3|CA1|FOLH1|FTO|GRIA1|GRIA2|GRIA3|GRIA4|GRIK1|GRIK2|GRIK3|GRIK5|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|GRM1|GRM2|GRM3|GRM4|GRM5|GRM6|GRM7|GRM8|GSR|SLC1A1|SLC1A2|SLC1A3,31,FOLH1|GRIA1|GRIA2|GRIA3|GRIA4|GRIK1|GRIK2|GRIK3|GRIK5|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRM1|GRM4|GRM7|GRM8|SLC1A1|SLC1A2|SLC1A3,22,,5.410622398958868,31,A09AB01,AADAT|AASS|ABAT|ALDH18A1|ASNS|BCAT1|BCAT2|CPQ|DNPEP|EARS2|ENPEP|EPRS1|FOLH1|FPGS|FTCD|GAD1|GAD2|GCLC|GCLM|GGCX|GLS|GLS2|GLUD1|GLUD2|GLUL|GMPS|GOT1|GOT2|GPT|GPT2|GRIA1|GRIA2|GRIA3|GRIA4|GRIK1|GRIK2|GRIK3|GRIK4|GRIK5|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRM1|GRM4|GRM7|GRM8|NADSYN1|NAGS|OPLAH|PFAS|PSAT1|SLC1A1|SLC1A2|SLC1A3|SLC1A6|SLC1A7|SLC7A11|TAT,61
WMBWREPUVVBILR-WIYYLYMNSA-N,WMBWREPUVVBILR,WMBWREPUVVBILR-WIYYLYMNSA-N,DB12116,Epigallocatechin gallate,full_inchikey,ABCB1|ABCB11|ADAM17|ADAMTS4|ADAMTS5|APP|AR|BACE1|BAD|BAZ2B|BCL2|BCL2A1|BCL2L10|BCL2L2|BID|CDK5|CDK5R1|CLK1|CLK2|CLK3|CLK4|CNR1|CNR2|CREBBP|CSNK1E|CYP2C19|CYP2C9|CYP3A4|DHFR|DNMT1|DPP4|DYRK1A|DYRK1B|DYRK2|DYRK3|DYRK4|ELANE|EP300|FASN|FUT6|FUT7|FYN|GALK1|GLI3|GSK3B|HIF1A|HSD11B1|HSD11B2|HSP90AB1|HSPD1|HSPE1|JUN|KAT2B|KAT5|MAPK14|MAPKAPK5|MAPT|MCL1|MET|MMP14|MMP2|MMP7|MTOR|NADK|NFKB1|PGAM1|PGD|PIK3CA|PIN1|POLB|PSMB5|PTGES|RAD52|RPSA|SERPINE1|ST3GAL1|STAT1|TERT|TPTEP2-CSNK1E|TST|TTR,81,DNMT1|ELANE|FASN|MMP14|MMP2,5,5.552874558815315,5.7447274948966935,81,,AHR|DHFR2|DNMT1|ELANE|FASN|MMP14|MMP2|SQLE|STAT3|TGM2,10
WTDRDQBEARUVNC-LURJTMIESA-N,WTDRDQBEARUVNC,WTDRDQBEARUVNC-LURJTMIESA-N,DB01235,Levodopa,full_inchikey,ABCC3|ABCC4|AR|BLM|CA1|CA12|CA5A|CA5B|CBX1|DRD1|EGFR|FEN1|FOLH1|FYN|LCK|MPHOSPH8|POLH|POLI|POLK|PSIP1|PTGS1|SLC7A5|WRN|XDH,24,DRD1,1,5.316801749179345,5.347142257249311,24,N04BA01|N04BA02|N04BA03,DRD1|DRD2|DRD3|DRD4|DRD5,5
WUUGFSXJNOTRMR-IOSLPCCCSA-N,WUUGFSXJNOTRMR,WUUGFSXJNOTRMR-IOSLPCCCSA-N,DB02282,5'-S-methyl-5'-thioadenosine,full_inchikey,ADORA2B|ADORA3|INMT|MTAP|PRMT5|WDR77,6,ADORA2B|ADORA3|MTAP,3,5.160997690748315,5.239097133317438,6,,ADORA1|ADORA2A|ADORA2B|ADORA3|MTAP,5
XEFQLINVKFYRCS-UHFFFAOYSA-N,XEFQLINVKFYRCS,XEFQLINVKFYRCS-UHFFFAOYSA-N,DB08604,Triclosan,full_inchikey,ADORA3|ADRB2|AHR|AR|ATXN2|CASP3|CASP7|CBR1|CYP19A1|CYP1A2|CYP2C19|CYP2C9|CYP2D6|CYP3A7|DRD2|ESR1|ESRRA|GLI3|HPGD|HSP90AA1|HSPA5|HSPB1|HTR2A|NFE2L2|NR1I2|NSD2|PGR|PPARG|RAPGEF4|RARA|RXRA|SLC6A2|SMAD3|SYK|TP53|TTR,36,AR|NR1I2|PPARG,3,4.827039558912904,4.707261076682838,36,D08AE04|D09AA06,AR|NR1I2|NR1I3|PPARG|TPO,5
XEYBRNLFEZDVAW-ARSRFYASSA-N,XEYBRNLFEZDVAW,XEYBRNLFEZDVAW-ARSRFYASSA-N,DB00917,Dinoprostone,full_inchikey,ABCC4|AR|CATSPER1|CATSPER2|CATSPER3|CATSPER4|CREB1|DRD2|ESRRA|GLI3|HPGDS|NR1I2|PGR|PTGDR|PTGDR2|PTGER1|PTGER2|PTGER3|PTGER4|PTGFR|PTGIR|SLC22A1|SLC22A11|SLC22A2|SLC22A6|SLC22A7|SLC22A8|SLCO2A1|TBXA2R|TSHR,30,PTGDR2|PTGER1|PTGER2|PTGER3|PTGER4|PTGFR,6,7.239645089920185,7.548750709557487,30,G02AD02,PTGDR2|PTGER1|PTGER2|PTGER3|PTGER4|PTGFR,6
XMAYWYJOQHXEEK-UHFFFAOYSA-N,XMAYWYJOQHXEEK,XMAYWYJOQHXEEK-UHFFFAOYSA-N,DB01026,Ketoconazole,full_inchikey,ABCB1|ABCB11|ABCC3|ABCC4|CYP11B1|CYP11B2|CYP17A1|CYP19A1|CYP1A2|CYP21A2|CYP24A1|CYP26A1|CYP26B1|CYP27B1|CYP2C19|CYP2C8|CYP2C9|CYP2D6|CYP3A4|CYP3A5|CYP4F2|CYP51A1|IDO1|KCNA10|KCNH2|NR1H2|NR1I3|RARB|SLC22A1|SLC6A4|UGT1A1,31,CYP17A1|CYP21A2|KCNH2|NR1I3,4,5.7596795997594965,5.573003710738779,31,D01AC08|G01AF11|G01AF20|H02CA03|J02AB02,AR|CYP17A1|CYP21A2|KCNH2|NR1I2|NR1I3,6
XMAYWYJOQHXEEK-ZEQKJWHPSA-N,XMAYWYJOQHXEEK,XMAYWYJOQHXEEK-ZEQKJWHPSA-N,DB05667,Levoketoconazole,full_inchikey,ABCB1|ABCB11|ADRA2A|ADRA2B|CHRM2|CYP11B1|CYP11B2|CYP17A1|CYP19A1|CYP21A2|CYP24A1|CYP2C19|CYP2C9|CYP3A4|CYP51A1|HRH2|HSP90AA1|IDO1|KCNH2|MDH1|OPRD1|SLC10A1|SLC6A2|SLC6A3|SLC6A4|SNCA|TACR2|TBXAS1|UGT1A1,29,CYP11B1|CYP11B2|CYP17A1|CYP51A1,4,5.3772768821076475,5.119309501476868,29,H02CA04,CYP11A1|CYP11B1|CYP11B2|CYP17A1|CYP51A1,5
XOAAWQZATWQOTB-UHFFFAOYSA-N,XOAAWQZATWQOTB,XOAAWQZATWQOTB-UHFFFAOYSA-N,DB01956,Taurine,full_inchikey,AHR|CYP2C9|ESRRA|JUN|NFE2L2|RARA|SLC6A6,7,,0,4.73768657253392,4.782032021472244,7,,GABBR1|GABRA1|GLRA1|GLRA2|GLRA3|GLRB|GRIN2B,7
XUJNEKJLAYXESH-REOHCLBHSA-N,XUJNEKJLAYXESH,XUJNEKJLAYXESH-REOHCLBHSA-N,DB00151,Cysteine,full_inchikey,KIF11|PTGS1|SLC1A1|SLC1A3|SLC7A11|XDH,6,,0,4.18399814640451,4.166111391795032,6,,CARS1|CARS2|CBS|CDO1|CSAD|CTH|GCLC|GCLM|GOT1|GOT2|GSS|MGMT|NFS1,13
YASAKCUCGLMORW-UHFFFAOYSA-N,YASAKCUCGLMORW,YASAKCUCGLMORW-UHFFFAOYSA-N,DB00412,Rosiglitazone,full_inchikey,ABCB11|ABCC3|ABCC4|ADRA2A|CA2|CISD1|CISD2|CPT1A|CPT1B|CPT2|CYP2D6|CYP3A7|FFAR1|KCNH2|MAOA|MAOB|MPC1|MPC2|NCOA2|PPARA|PPARD|PPARG|PTPN1|RXRA|SLC10A1|SYK|TBXAS1|TRHR|TRPC5,29,PPARA|PPARD|PPARG|RXRA,4,5.333575790694516,5.381597720198082,29,A10BD03|A10BD04|A10BG02,ACSL4|PPARA|PPARD|PPARG|RXRA|RXRB|RXRG,7
YBJHBAHKTGYVGT-ZKWXMUAHSA-N,YBJHBAHKTGYVGT,YBJHBAHKTGYVGT-ZKWXMUAHSA-N,DB00121,Biotin,full_inchikey,ABL1|CYP1A2|CYP2C19|IDE|RIN1,5,,0,6.449301329486173,5.615657059115336,5,A11HA05,ACACA|ACACB|HLCS|MCCC1|MCCC2|PC|PCCA|PCCB,8
YGSDEFSMJLZEOE-UHFFFAOYSA-N,YGSDEFSMJLZEOE,YGSDEFSMJLZEOE-UHFFFAOYSA-N,DB00936,Salicylic acid,full_inchikey,ABCB11|ACHE|AKR1B1|ALB|APP|CA1|CA12|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA7|CA9|CTH|HMGB1|NAPRT|PTGS1|PTGS2|SLC22A6,22,CA1|CA12|CA2|CA4|CA6|PTGS1|PTGS2,7,4.4233357822555375,4.155085007868757,22,D01AE12|G04BX17|N02BA04|N02BA12|S01BC08,AKR1C1|CA1|CA12|CA2|CA4|CA6|PTGS1|PTGS2,8
ZCVAOQKBXKSDMS-UHFFFAOYSA-N,ZCVAOQKBXKSDMS,ZCVAOQKBXKSDMS-UHFFFAOYSA-N,DB13746,Bioallethrin,full_inchikey,AR|ATXN2|CYP19A1|CYP1A2|CYP2C19|CYP2C9|CYP2D6|CYP3A4|CYP3A7|DRD2|ESR1|ESRRA|GLI3|HSPB1|JUN|KCNH2|NFE2L2|NR1I2|NSD2|RARA|SYK|TSHR,22,,0,4.718825426894001,4.636454984307112,22,P03AC02|P03AC52,CACNA1A|CACNA1C|CACNA1G|CACNG1|SCN1A,5
ZFXYFBGIUFBOJW-UHFFFAOYSA-N,ZFXYFBGIUFBOJW,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,DB00277,Theophylline,full_inchikey,ABCC3|ABCC4|ADORA1|ADORA2A|ADORA2B|ADORA3|ALPI|ALPL|CHIT1|CYP3A4|ESR1|KCNK2|PDE1B|PDE2A|PDE3A|PDE4A|PDE7A|PIK3CA|PIK3CB|PIK3CD|PLAA|RARA|RXRA|TMIGD3,24,ADORA1|ADORA2A|ADORA2B|PDE3A|PDE4A,5,4.4465568266327855,4.383189245052209,24,R03DA04|R03DA20|R03DA54|R03DA74|R03DB04,ADORA1|ADORA2A|ADORA2B|CPNE1|HDAC2|HM13|NOMO1|NT5E|PARP1|PDE3A|PDE4A|PDE4B|PDE5A|RIC3|TTLL3,15
